,genres,id,vote_average,release_year,revenue_adj,original_title
378,Drama,333657,6.3,2015,4088.47820106959,Club Life
379,Drama|Crime,336845,6.3,2015,0.0,Cleveland Abduction
380,Drama,343795,5.7,2015,4455281.1196763,90 Minutes in Heaven
381,Horror|Science Fiction|TV Movie,294562,5.6,2015,0.0,Lavalantula
382,Drama|Comedy,306197,5.7,2015,0.0,Unexpected
383,Science Fiction|Action|Animation|Adventure,297556,6.5,2015,0.0,Justice League: Throne of Atlantis
384,Romance|Drama,354743,6.3,2015,0.0,Lady Chatterley's Lover
385,Horror,157422,4.1,2015,0.0,The Wicked Within
386,Drama,316885,5.7,2015,0.0,Bridgend
387,Drama|Horror|Thriller,228973,5.8,2015,0.0,Backcountry
388,Drama|Comedy,323967,5.2,2015,0.0,Walter
389,Drama|Thriller|Horror,320048,5.2,2015,0.0,Ratter
390,Drama|Thriller|Mystery,359305,7.8,2015,0.0,An Inspector Calls
391,Drama|Science Fiction|Thriller,329004,6.4,2015,0.0,The Survivalist
392,Horror,362180,3.9,2015,0.0,Don't Grow Up
393,Comedy|Horror,343284,5.7,2015,0.0,Night Of The Living Deb
394,Romance|Comedy,243752,4.1,2015,0.0,No Stranger Than Love
395,Horror|Science Fiction|Thriller,291866,5.5,2015,0.0,The Hive
396,History|Documentary|Family,330127,5.8,2015,0.0,Back in Time
397,Horror|Comedy|Romance,323694,4.8,2015,0.0,Nina Forever
398,Horror,334028,3.9,2015,0.0,Some Kind Of Hate
399,Horror|Thriller,354924,4.6,2015,0.0,The Dead Room
400,Horror,368256,3.7,2015,0.0,Condemned
401,Drama|Comedy,324291,7.1,2015,0.0,Night Owls
402,Science Fiction|Horror,347847,3.9,2015,0.0,The Sand
403,Drama,295490,4.9,2015,0.0,Digging for Fire
404,Music|Comedy|Drama,253406,6.0,2015,0.0,Ten Thousand Saints
405,Horror,291865,6.1,2015,0.0,From the Dark
406,Drama,334531,6.9,2015,0.0,My All American
407,Thriller,324803,3.9,2015,0.0,Hangman
408,Comedy,339355,5.3,2015,0.0,Larry Gaye: Renegade Male Flight Attendant
409,Drama|Comedy,309304,5.6,2015,6520452.97100069,Grandma
410,Horror,339342,5.6,2015,0.0,Anarchy Parlor
411,Horror,306966,5.3,2015,0.0,Summer Camp
412,Thriller|Horror,226458,4.6,2015,0.0,Backmask
413,Romance|Comedy,339148,5.4,2015,0.0,Already Tomorrow in Hong Kong
414,Romance|Drama,340684,7.2,2015,0.0,Those People
415,History|Crime|Drama,340968,7.7,2015,0.0,Show Me a Hero
416,Horror|Thriller,347754,4.4,2015,0.0,Curve
417,Action,326284,5.4,2015,0.0,Pound of Flesh
418,Drama|Thriller,317144,6.4,2015,0.0,Cyberbully
419,Action|Drama|Thriller,277558,4.8,2015,0.0,Final Girl
420,Documentary,338928,5.3,2015,2431466.01015495,He Named Me Malala
421,Romance|Drama|Comedy|Mystery,291189,5.0,2015,0.0,The Driftless Area
422,Fantasy|Drama,309425,7.4,2015,0.0,Do You Believe?
423,TV Movie|Comedy,287689,6.4,2015,0.0,7 Days in Hell
425,Comedy|Music,325189,6.4,2015,0.0,Teen Beach 2
426,History|Drama|Family,298582,7.2,2015,0.0,Full Out
427,Thriller|Mystery|Science Fiction,301228,4.4,2015,0.0,Narcopolis
428,Comedy,343934,5.6,2015,0.0,Staten Island Summer
429,Drama,296025,5.8,2015,0.0,Safelight
430,Comedy,371442,5.1,2015,0.0,Bad Roomies
431,Crime|Action,325173,5.0,2015,0.0,Close Range
432,Science Fiction|Drama|Thriller,282313,5.1,2015,0.0,The Reconstruction of William Zero
433,Drama|Mystery|Thriller,300542,5.6,2015,0.0,Queen of Earth
434,Comedy,309924,6.3,2015,148874.334495292,After the Ball
435,Comedy|TV Movie|Romance,348634,7.0,2015,0.0,A Christmas Detour
436,Documentary|Music,318044,7.7,2015,0.0,"What Happened, Miss Simone?"
437,Drama,259958,6.1,2015,0.0,Alex of Venice
438,Drama,316715,6.2,2015,0.0,The Eichmann Show
439,Comedy,308027,6.6,2015,0.0,"People, Places, Things"
440,Documentary,279144,6.8,2015,0.0,"The Death of ""Superman Lives"": What Happened?"
441,Documentary,355020,8.2,2015,0.0,Winter on Fire: Ukraine's Fight for Freedom
442,Mystery|Thriller|Horror|Science Fiction,323665,6.1,2015,0.0,Ava's Possessions
443,Drama|Romance,358895,6.2,2015,27967.9876940854,Being Charlie
444,Thriller|Horror|Science Fiction,347548,5.6,2015,0.0,Containment
445,Horror,353345,5.0,2015,0.0,The Exorcism of Molly Hartley
446,Horror|Science Fiction|Thriller,323370,4.3,2015,0.0,The Diabolical
447,Comedy|Drama|Romance,337958,7.0,2015,0.0,Last Cab to Darwin
448,Drama|Thriller|Horror,333674,5.8,2015,0.0,Intruders
449,Horror|Science Fiction|Thriller,301728,5.0,2015,0.0,Infini
450,Romance|Music|TV Movie|Comedy,366018,5.5,2015,0.0,A Christmas Melody
451,Horror,256030,3.3,2015,0.0,Muck
452,Horror,356149,2.6,2015,0.0,Robert the Doll
453,Drama|Music,300666,6.2,2015,0.0,Bravetown
454,Horror,347642,4.9,2015,0.0,Bite
455,Documentary|Music,373558,7.6,2015,0.0,Taylor Swift: The 1989 World Tour - Live
456,Science Fiction|Comedy|Animation|Family,367326,7.7,2015,0.0,Cosmic Scrat-tastrophe
457,Thriller|Horror,329205,4.9,2015,0.0,Ghoul
458,Drama|Comedy,386501,6.4,2015,0.0,Waffle Street
459,Documentary,321769,6.9,2015,0.0,Deep Web
460,Documentary,251471,6.5,2015,0.0,A LEGO Brickumentary
461,Documentary,174340,6.7,2015,0.0,Richard Pryor: Omit the Logic
462,Comedy,309298,4.0,2015,0.0,Don Verdean
463,Mystery|Horror|Comedy,285840,6.0,2015,0.0,The Editor
464,Drama,308077,5.0,2015,0.0,Nasty Baby
465,Documentary,321109,7.8,2015,0.0,Bitter Lake
466,Science Fiction|Horror,341886,4.0,2015,0.0,June
467,Mystery|Comedy,308024,5.9,2015,1011999.55472019,The Overnight
468,Crime,356216,4.7,2015,0.0,The Rise of the Krays
469,Comedy|Action|Adventure,311615,5.3,2015,0.0,Smosh: The Movie
470,Documentary,333873,5.5,2015,0.0,Keepers of the Covenant: Making Exodus: Gods and Kings
471,Thriller|Crime,362154,6.4,2015,0.0,è§£æ•‘å´å…ˆç”Ÿ
472,Drama|Science Fiction|Thriller,293941,5.3,2015,0.0,The Quiet Hour
473,Action|Crime|Drama|Thriller,360203,5.5,2015,0.0,Lost in the Sun
474,Comedy,294132,5.1,2015,96146.397695585,Results
475,Comedy,301629,4.8,2015,0.0,Addicted to Fresno
476,Drama|Thriller|Science Fiction,331592,5.3,2015,0.0,Listening
477,Drama|Family,342464,7.0,2015,0.0,Jack of the Red Hearts
478,Thriller|Action|Adventure|Crime,332976,5.0,2015,0.0,Absolution
479,Action|Comedy|Science Fiction,367551,5.2,2015,0.0,American Hero
480,Action,353610,4.0,2015,0.0,The Condemned 2
481,Thriller|Drama,316410,3.1,2015,0.0,Bound
482,Horror|Science Fiction,106845,4.7,2015,0.0,Re-Kill
483,Action|Comedy|Romance,339362,5.4,2015,0.0,SuperBob
484,Crime|Action,323966,4.6,2015,0.0,A Hitman in London
485,Comedy|TV Movie|Animation|Science Fiction,354857,7.4,2015,0.0,Regular Show: The Movie
486,TV Movie|Drama,333653,5.4,2015,0.0,If There Be Thorns
487,Thriller|Horror|Mystery,323366,4.2,2015,0.0,Pod
488,Drama|Music,75861,6.9,2015,0.0,To Write Love on Her Arms
489,Drama,283698,6.2,2015,6367.3171983804295,Hungry Hearts
490,Comedy|Horror,363889,6.1,2015,0.0,The Funhouse Massacre
491,Horror|Animation|Mystery,329020,5.4,2015,0.0,Extraordinary Tales
492,Drama,323272,6.9,2015,62366880.1985727,War Room
493,Drama|Thriller,343921,4.4,2015,0.0,A Deadly Adoption
494,Drama,361671,7.2,2015,0.0,Ellis
495,Comedy|Drama,346494,7.4,2015,0.0,Coconut Hero
496,Documentary|Music,321974,7.5,2015,0.0,Janis: Little Girl Blue
497,Romance|Comedy,363757,5.2,2015,0.0,Io che amo solo te
498,Thriller,328820,6.2,2015,0.0,Unknown Caller
499,Thriller|Horror,359255,3.5,2015,0.0,The Inhabitants
500,Comedy,355178,7.5,2015,0.0,Amy Schumer: Live at the Apollo
501,Drama,310491,3.5,2015,0.0,Glassland
502,Romance|Drama|Music,319096,4.7,2015,0.0,Whitney
503,Drama,285024,6.9,2015,0.0,Heaven Knows What
504,Music|Documentary,360341,6.4,2015,0.0,Keith Richards: Under the Influence
505,Action|Crime|Drama|Thriller,329556,5.7,2015,0.0,Landmine Goes Click
506,Horror,241927,3.5,2015,0.0,Hellions
507,Drama|Horror,347751,6.2,2015,0.0,13 Cameras
508,Horror,287692,6.2,2015,0.0,Bastard
509,Science Fiction|Horror,321668,4.1,2015,0.0,Strange Blood
510,Action|Science Fiction,315024,5.7,2015,0.0,Jurassic City
511,Romance|Drama,323674,5.5,2015,0.0,6 Years
512,Documentary,345944,7.0,2015,0.0,I Am Chris Farley
513,Drama,300686,6.7,2015,0.0,Chloe and Theo
514,Documentary,324253,7.0,2015,0.0,All Things Must Pass
515,Drama|History|Thriller|Science Fiction,395560,5.3,2015,0.0,Capsule
516,Horror|Documentary,312827,5.7,2015,26018.5085518562,The Nightmare
517,Comedy|Drama,308084,7.0,2015,0.0,Tangerine
518,Thriller|Horror,268725,3.9,2015,0.0,Nightlight
519,Drama|Thriller,308361,4.9,2015,0.0,"Stockholm, Pennsylvania"
520,Action|Adventure|Science Fiction,327029,7.4,2015,0.0,Power/Rangers
521,Romance|Comedy|Drama,249916,5.8,2015,0.0,Appropriate Behavior
522,Drama|Comedy,331161,5.6,2015,0.0,See You In Valhalla
523,Documentary,339065,7.6,2015,0.0,The True Cost
524,Drama,244563,6.2,2015,0.0,"Kumiko, the Treasure Hunter"
525,Fantasy|Adventure|Comedy,360605,6.5,2015,0.0,Invisible Sister
526,Romance|Comedy|Drama|Mystery,315855,5.7,2015,0.0,The Forbidden Room
527,Documentary,319152,5.7,2015,0.0,Finders Keepers
528,Romance|TV Movie,369058,7.6,2015,0.0,Merry Kissmas
529,Horror,347762,4.2,2015,0.0,Most Likely to Die
530,Drama,325113,7.3,2015,0.0,A Girl Like Her
531,Mystery|Horror|Thriller,336167,3.5,2015,0.0,Private Number
532,Comedy,320996,6.6,2015,0.0,Iliza Shlesinger: Freezing Hot
533,Thriller,312797,5.8,2015,0.0,The Barber
534,Drama,312804,5.2,2015,0.0,James White
535,Documentary,339751,7.2,2015,0.0,Hitchcock/Truffaut
536,Documentary,333350,8.0,2015,0.0,A Faster Horse
537,Thriller|Mystery|Drama|Horror,351043,4.1,2015,0.0,Amnesiac
538,Documentary,224972,8.9,2015,0.0,The Mask You Live In
539,Music|Drama|Documentary|Crime,295595,7.2,2015,0.0,Soaked in Bleach
540,Mystery|Drama,371758,7.7,2015,0.0,And Then There Were None
541,Comedy|Horror,317981,5.5,2015,0.0,Bloodsucking Bastards
542,Horror|Thriller,309889,3.2,2015,0.0,The Culling
543,Comedy,333103,7.0,2015,0.0,Comedy Central Roast of Justin Bieber
544,Drama|Romance|Comedy,263105,7.4,2015,0.0,Boy Meets Girl
545,Documentary,319076,7.0,2015,0.0,Listen to Me Marlon
546,Horror,309063,2.4,2015,0.0,The Ouija Experiment 2: Theatre of Death
547,Drama,278247,6.2,2015,0.0,Walt Before Mickey
548,Documentary|Science Fiction,355131,7.5,2015,0.0,Sense8: Creating the World
549,Thriller|Drama,332839,4.2,2015,0.0,Big Sky
550,Thriller|Documentary,367215,8.2,2015,0.0,The Fear of 13
551,Documentary,261860,7.5,2015,0.0,Dior and I
552,Horror,362434,5.1,2015,0.0,Ominous
553,Drama|Science Fiction|Comedy,371759,8.0,2015,0.0,Doctor Who: The Husbands of River Song
554,Documentary,316761,7.3,2015,0.0,Call Me Lucky
555,Thriller|Drama|Action|Crime,341077,5.3,2015,0.0,Tiger House
556,Comedy|Romance,321160,6.5,2015,0.0,With This Ring
557,Family|Action|Drama,330037,6.3,2015,0.0,Brothers
558,Horror,347944,3.8,2015,0.0,Anguish
559,Thriller|TV Movie|Science Fiction|Drama,373977,6.2,2015,0.0,Childhood's End
560,Thriller|Mystery|Horror|Fantasy,279972,5.4,2015,0.0,Digging Up the Marrow
561,Comedy|Drama|Romance,306952,6.0,2015,0.0,Naomi and Ely's No Kiss List
562,Mystery|Drama|History|Family|Thriller,339060,5.1,2015,0.0,The Cokeville Miracle
563,Horror,362439,4.6,2015,0.0,They Found Hell
564,Music|Documentary,355600,7.3,2015,0.0,Junun
565,Horror|Thriller,346170,5.2,2015,0.0,The Chosen
566,Animation|Comedy|Family,308447,5.5,2015,0.0,The Flintstones & WWE: Stone Age Smackdown
567,Comedy,348035,6.7,2015,0.0,Chris Tucker: Live
568,Crime|Thriller|Action|Horror,298032,4.0,2015,0.0,VANish
569,Drama|Horror,371833,5.3,2015,0.0,Harry Price: Ghost Hunter
570,Drama,295886,7.4,2015,0.0,Brotherly Love
571,Thriller|Adventure|Drama,300654,6.5,2015,0.0,Wildlike
572,Comedy,365717,6.1,2015,0.0,The Audition
573,Comedy,321594,7.7,2015,0.0,Louis C.K.: Live at The Comedy Store
574,Documentary,307931,6.9,2015,1197559.79307369,The Wolfpack
575,Action|Drama,340247,5.3,2015,0.0,The Challenger
576,Comedy,326665,7.1,2015,0.0,Aziz Ansari: Live at Madison Square Garden
577,Drama,332706,4.8,2015,0.0,Bleeding Heart
578,Documentary,333377,7.8,2015,41119.3819074719,Requiem for the American Dream
579,Drama,275696,3.8,2015,0.0,3 Nights in the Desert
580,Drama|Horror,326247,3.8,2015,0.0,The House on Pine Street
581,Romance|Comedy,333287,6.0,2015,0.0,Slow Learners
582,Thriller|Crime|Documentary,318973,6.7,2015,0.0,Welcome to Leith
583,Drama,273899,5.6,2015,172660.004029598,Stonewall
584,Horror|Thriller|Science Fiction,321039,5.9,2015,0.0,The Phoenix Incident
585,Drama|Horror|Thriller,345468,5.0,2015,0.0,Contracted: Phase II
586,Comedy|Drama,269033,3.3,2015,0.0,Penis Boy
587,Documentary,319091,7.8,2015,0.0,The Hunting Ground
588,Thriller|Drama|Fantasy,323435,5.0,2015,0.0,One & Two
589,Documentary,318225,7.2,2015,0.0,Tig
590,Drama|TV Movie,363480,6.9,2015,0.0,Christmas Incorporated
591,Thriller|Drama,291290,4.6,2015,0.0,Submerged
592,Documentary,352552,6.8,2015,0.0,Hurricane of Fun: The Making of Wet Hot
593,Documentary,343981,6.0,2015,0.0,Gascoigne
594,Romance|War|Documentary|Drama,366929,5.6,2015,0.0,One Soldier's Story: The Journey of American Sniper
595,Horror,341051,4.6,2015,0.0,Deep Dark
596,Documentary|History,319067,7.2,2015,0.0,Best of Enemies
597,Action,332177,5.9,2015,0.0,Vendetta
598,Music|Drama,254800,5.7,2015,0.0,Breaking Through
599,Drama|Thriller|Horror|Mystery,291151,4.9,2015,0.0,The Stranger
600,Science Fiction|Action|Animation,332479,7.6,2015,0.0,Star Wars: TIE Fighter
601,Drama|Comedy,299780,4.9,2015,0.0,Dough
602,Comedy,348296,5.2,2015,0.0,The Bad Education Movie
603,Comedy,357974,6.0,2015,0.0,Student Bodies
604,Thriller|Science Fiction,347258,4.7,2015,0.0,The Subjects
605,Science Fiction|Comedy,312793,3.9,2015,0.0,Walking with the Dead
606,Comedy,340361,6.3,2015,0.0,Floride
607,Comedy,306943,4.0,2015,0.0,The Outskirts
608,Family|Documentary,324325,7.4,2015,0.0,Twinsters
609,Documentary,321640,8.4,2015,0.0,The Jinx: The Life and Deaths of Robert Durst
610,Thriller|Mystery|Horror|Drama,309919,4.2,2015,0.0,The Curse of Downers Grove
611,Animation|Comedy|Science Fiction,303867,8.2,2015,0.0,World of Tomorrow
612,Documentary,325365,6.4,2015,0.0,Dawg Fight
613,Drama,330916,6.8,2015,0.0,King Jack
614,Drama|Thriller,273599,6.5,2015,0.0,The Suicide Theory
615,Thriller,333620,5.5,2015,0.0,Stalked By My Neighbor
616,Drama|Comedy,325843,6.6,2015,0.0,The Outfield
617,Horror|Comedy|Drama,253303,6.1,2015,12589.2744607192,Buzzard
618,Drama|TV Movie,356846,7.0,2015,0.0,The Gamechangers
619,Science Fiction|Mystery|Horror|Thriller,331501,4.5,2015,0.0,Residue
621,Horror,329289,4.2,2015,0.0,Always Watching: A Marble Hornets Story
622,Documentary,334682,6.0,2015,0.0,A Ballerina's Tale
623,Documentary,356335,6.8,2015,0.0,Man vs. Snake
624,Comedy|Drama|Family,339928,6.5,2015,674042.303421386,Once I Was a Beehive
625,Comedy,367735,6.7,2015,0.0,John Mulaney: The Comeback Kid
626,Documentary,266764,6.7,2015,0.0,Meet the Patels
627,Documentary,328346,6.7,2015,0.0,I Hate Christian Laettner
628,Documentary,333346,6.1,2015,0.0,The Emperor's New Clothes
629,Adventure|Drama|Science Fiction,157336,8.0,2014,572690645.122961,Interstellar
630,Action|Science Fiction|Adventure,118340,7.9,2014,712291130.169508,Guardians of the Galaxy
631,Action|Adventure|Science Fiction,100402,7.6,2014,658365092.859794,Captain America: The Winter Soldier
632,Action|Thriller,245891,7.0,2014,72526614.4653665,John Wick
633,Science Fiction|Adventure|Thriller,131631,6.6,2014,692752790.215065,The Hunger Games: Mockingjay - Part 1
634,Adventure|Fantasy,122917,7.1,2014,879752289.141534,The Hobbit: The Battle of the Five Armies
635,Adventure|Family|Animation|Action|Comedy,177572,7.8,2014,600648487.706658,Big Hero 6
636,History|Drama|Thriller|War,205596,8.0,2014,215126072.495392,The Imitation Game
637,Action|Mystery|Science Fiction|Thriller,198663,7.0,2014,320834306.773058,The Maze Runner
638,Drama|Comedy,194662,7.3,2014,95070499.387935,Birdman
639,Mystery|Thriller|Drama,210577,7.9,2014,340186892.137474,Gone Girl
640,War|Drama|Action,228150,7.4,2014,195103577.60975,Fury
641,Adventure|Comedy|Fantasy|Family,181533,6.1,2014,321851579.072442,Night at the Museum: Secret of the Tomb
642,Action|Science Fiction|Thriller,157350,6.9,2014,265963102.013597,Divergent
643,Action|Adventure|Fantasy|Science Fiction,127585,7.6,2014,687133923.875509,X-Men: Days of Future Past
644,Action|Science Fiction,240832,6.3,2014,426796807.31419903,Lucy
645,Science Fiction|Action|Adventure|Fantasy|Comedy,98566,5.8,2014,439544649.42814,Teenage Mutant Ninja Turtles
646,Comedy,225886,5.3,2014,116121496.515052,Sex Tape
647,Crime|Drama|Thriller,242582,7.6,2014,35643660.268461205,Nightcrawler
648,Science Fiction|Action|Adventure,91314,5.9,2014,226127852.96439302,Transformers: Age of Extinction
649,Comedy|Drama,120467,7.9,2014,160822790.371651,The Grand Budapest Hotel
650,Drama|Music,244786,8.2,2014,12888912.7349127,Whiplash
651,Science Fiction|Action|Drama|Thriller,119450,7.4,2014,652316682.1563469,Dawn of the Planet of the Apes
652,Thriller|Action|Crime,156022,7.2,2014,177154121.56007,The Equalizer
653,Comedy,227159,6.1,2014,98230083.9390274,Horrible Bosses 2
654,Action|Adventure|Fantasy,102382,6.6,2014,650030010.988616,The Amazing Spider-Man 2
655,Action|Science Fiction,137113,7.7,2014,341302234.843216,Edge of Tomorrow
656,Action|Comedy,228967,6.1,2014,10413095.519905198,The Interview
657,War|Action,190859,7.5,2014,499514514.09223205,American Sniper
658,Adventure|Drama|Action,147441,5.6,2014,246881718.092715,Exodus: Gods and Kings
659,Action|Science Fiction|Thriller,124905,6.2,2014,487327232.33324295,Godzilla
660,Fantasy|Adventure|Action|Family|Romance,102651,7.0,2014,698565011.988,Maleficent
661,Crime|Action|Thriller,254904,6.0,2014,29987149.858750604,The November Man
662,Horror,242512,4.9,2014,94439261.8744755,Ouija
663,Fantasy|Action|Adventure|Animation|Comedy,82702,7.7,2014,561057788.331434,How to Train Your Dragon 2
664,Thriller|Horror,270303,6.6,2014,12434729.185414698,It Follows
665,Action|Adventure|Thriller,138103,6.2,2014,189903685.193185,The Expendables 3
666,Adventure|Fantasy|Animation|Comedy|Action,137106,7.5,2014,432139714.774945,The Lego Movie
667,Thriller,72784,6.4,2014,0.0,The Loft
668,Adventure|Fantasy,68737,5.1,2014,105168898.623797,Seventh Son
669,Drama|Romance,266856,7.8,2014,111638022.270139,The Theory of Everything
670,Comedy,193893,6.4,2014,125840630.063122,Let's Be Cops
671,Horror|Action|Drama|Fantasy|War,49017,6.1,2014,198522018.221023,Dracula Untold
672,Family|Animation|Adventure|Comedy,270946,6.5,2014,344075490.780339,Penguins of Madagascar
673,Fantasy|Comedy|Music,224141,5.6,2014,196102469.53721598,Into the Woods
674,Action|War,53182,6.1,2014,310941963.895073,300: Rise of an Empire
675,Drama|Science Fiction,227156,6.3,2014,61695098.59819151,The Giver
676,Crime|Comedy|Action,187017,7.0,2014,173571884.248329,22 Jump Street
677,Crime|Drama|Mystery|Thriller,169917,6.2,2014,48985095.8257074,A Walk Among the Tombstones
678,Comedy,116149,7.1,2014,238753457.08498597,Paddington
679,Drama,284276,6.1,2014,2174033.70640591,Cake
680,Comedy,212778,7.2,2014,42340653.550944105,Chef
681,Horror|Thriller,238636,6.6,2014,100198906.84914,The Purge: Anarchy
682,Thriller|Action|Science Fiction,218043,3.8,2014,18129765.1494147,Left Behind
683,Drama,85350,7.6,2014,40849467.0106634,Boyhood
684,Action|Thriller|Crime|Drama,241239,6.4,2014,11059604.7229864,A Most Violent Year
685,Action|Adventure,184315,5.6,2014,224193561.757773,Hercules
686,Drama|Adventure,86834,5.5,2014,334022131.054676,Noah
687,Drama,205587,7.2,2014,77113179.0628635,The Judge
688,Action|Comedy|Crime,256092,4.0,2014,0.0,Drive Hard
689,Comedy,232672,6.7,2014,113749780.089511,Blended
690,Comedy,195589,6.2,2014,246997381.33814198,Neighbors
691,Drama,249164,7.2,2014,72650912.0183039,If I Stay
692,Romance|Drama|Music,243683,6.7,2014,79366405.41454159,Step Up All In
693,Comedy|Romance,200727,7.6,2014,4089120.16461739,"Love, Rosie"
